1,-3.1878,55.9444,330,-3.1875401923788647,55.944250000000004,null
2,-3.1875401923788647,55.944250000000004,330,-3.187280384757729,55.944100000000006,null
3,-3.187280384757729,55.944100000000006,340,-3.1869984769714934,55.943997393957005,renew.ears.tend
4,-3.1869984769714934,55.943997393957005,110,-3.187101083014491,55.944279301743244,null
5,-3.187101083014491,55.944279301743244,110,-3.187251083014491,55.94453910936438,null
6,-3.187251083014491,55.94453910936438,110,-3.186951083014491,55.94453910936438,artist.gets.react
7,-3.186951083014491,55.94453910936438,40,-3.1867212696815552,55.944731945647284,null
8,-3.1867212696815552,55.944731945647284,40,-3.1864914563486195,55.94492478193019,laws.merit.bleak
9,-3.1864914563486195,55.94492478193019,130,-3.1866842926315253,55.945154595263126,dragon.bottle.crisp
10,-3.1866842926315253,55.945154595263126,130,-3.186877128914431,55.94538440859606,spent.spoon.bolt
11,-3.186877128914431,55.94538440859606,130,-3.187069965197337,55.945614221929,null
12,-3.187069965197337,55.945614221929,130,-3.1872628014802427,55.945844035261935,slips.mass.baking
13,-3.1872628014802427,55.945844035261935,340,-3.186980893694007,55.945741429218934,null
14,-3.186980893694007,55.945741429218934,340,-3.1866989859077712,55.94563882317593,hidden.handle.softly
15,-3.1866989859077712,55.94563882317593,0,-3.186398985907771,55.94563882317593,posts.kicked.universally
16,-3.186398985907771,55.94563882317593,10,-3.186103543581867,55.945690917629236,null
17,-3.186103543581867,55.945690917629236,10,-3.1858081012559634,55.94574301208254,shed.desire.muddy
18,-3.1858081012559634,55.94574301208254,10,-3.1855126589300595,55.94579510653584,null
19,-3.1855126589300595,55.94579510653584,10,-3.1852172166041557,55.94584720098914,rider.aura.bulb
20,-3.1852172166041557,55.94584720098914,320,-3.18498740327122,55.945654364706236,null
21,-3.18498740327122,55.945654364706236,320,-3.1847575899382843,55.94546152842333,null
22,-3.1847575899382843,55.94546152842333,330,-3.1844977823171488,55.94531152842333,settle.title.united
23,-3.1844977823171488,55.94531152842333,240,-3.184647782317149,55.9450517208022,null
24,-3.184647782317149,55.9450517208022,230,-3.1848406186000546,55.94482190746926,slide.leads.stores
25,-3.1848406186000546,55.94482190746926,260,-3.1848927130533546,55.944526465143355,null
26,-3.1848927130533546,55.944526465143355,250,-3.1849953190963523,55.944244557357116,null
27,-3.1849953190963523,55.944244557357116,260,-3.1850474135496523,55.94394911503121,null
28,-3.1850474135496523,55.94394911503121,250,-3.18515001959265,55.94366720724497,hello.love.keys
29,-3.18515001959265,55.94366720724497,140,-3.1853798329255856,55.94386004352788,manliness.poem.cliff
30,-3.1853798329255856,55.94386004352788,120,-3.1855298329255857,55.94411985114901,null
31,-3.1855298329255857,55.94411985114901,120,-3.1856798329255858,55.944379658770146,atoms.vanish.foods
32,-3.1856798329255858,55.944379658770146,220,-3.1859096462585215,55.94418682248724,null
33,-3.1859096462585215,55.94418682248724,220,-3.186139459591457,55.94399398620433,null
34,-3.186139459591457,55.94399398620433,220,-3.186369272924393,55.94380114992143,null
35,-3.186369272924393,55.94380114992143,220,-3.1865990862573286,55.94360831363852,null
36,-3.1865990862573286,55.94360831363852,220,-3.1868288995902643,55.943415477355614,null
37,-3.1868288995902643,55.943415477355614,220,-3.1870587129232,55.94322264107271,null
38,-3.1870587129232,55.94322264107271,220,-3.1872885262561357,55.9430298047898,null
39,-3.1872885262561357,55.9430298047898,210,-3.187548333877271,55.942879804789804,panic.squad.danger
40,-3.187548333877271,55.942879804789804,180,-3.1878483338772714,55.942879804789804,null
41,-3.1878483338772714,55.942879804789804,170,-3.1881437762031752,55.942931899243106,null
42,-3.1881437762031752,55.942931899243106,180,-3.1884437762031754,55.942931899243106,null
43,-3.1884437762031754,55.942931899243106,130,-3.188636612486081,55.94316171257604,null
44,-3.188636612486081,55.94316171257604,190,-3.188932054811985,55.94310961812274,null
45,-3.188932054811985,55.94310961812274,200,-3.1892139625982208,55.94300701207974,region.passes.pencil
46,-3.1892139625982208,55.94300701207974,210,-3.1894737702193563,55.94285701207974,null
47,-3.1894737702193563,55.94285701207974,190,-3.18976921254526,55.94280491762644,hooked.shine.third
48,-3.18976921254526,55.94280491762644,180,-3.1900692125452603,55.94280491762644,null
49,-3.1900692125452603,55.94280491762644,180,-3.1903692125452605,55.94280491762644,null
50,-3.1903692125452605,55.94280491762644,180,-3.1906692125452607,55.94280491762644,tonic.bliss.cove
51,-3.1906692125452607,55.94280491762644,30,-3.190409404924125,55.94295491762644,null
52,-3.190409404924125,55.94295491762644,30,-3.1901495973029896,55.943104917626435,shows.fries.lamp
53,-3.1901495973029896,55.943104917626435,70,-3.190046991259992,55.943386825412674,null
54,-3.190046991259992,55.943386825412674,70,-3.1899443852169944,55.94366873319891,null
55,-3.1899443852169944,55.94366873319891,70,-3.189841779173997,55.94395064098515,cliff.asleep.wedge
56,-3.189841779173997,55.94395064098515,340,-3.189559871387761,55.94384803494215,null
57,-3.189559871387761,55.94384803494215,350,-3.1892644290618573,55.94379594048885,null
58,-3.1892644290618573,55.94379594048885,340,-3.1889825212756215,55.94369333444585,labels.hotels.alert
59,-3.1889825212756215,55.94369333444585,110,-3.189085127318619,55.943975242232085,null
60,-3.189085127318619,55.943975242232085,100,-3.189137221771919,55.94427068455799,spoon.invest.every
61,-3.189137221771919,55.94427068455799,220,-3.189367035104855,55.944077848275086,null
62,-3.189367035104855,55.944077848275086,230,-3.1895598713877606,55.94384803494215,burn.spot.across
63,-3.1895598713877606,55.94384803494215,170,-3.1898553137136645,55.94390012939545,null
64,-3.1898553137136645,55.94390012939545,170,-3.1901507560395683,55.943952223848754,null
65,-3.1901507560395683,55.943952223848754,170,-3.190446198365472,55.944004318302056,pump.wheels.hulk
66,-3.190446198365472,55.944004318302056,220,-3.190676011698408,55.94381148201915,null
67,-3.190676011698408,55.94381148201915,220,-3.1909058250313436,55.943618645736244,null
68,-3.1909058250313436,55.943618645736244,230,-3.1910986613142494,55.94338883240331,meal.feed.large
69,-3.1910986613142494,55.94338883240331,90,-3.1910986613142494,55.94368883240331,null
70,-3.1910986613142494,55.94368883240331,90,-3.1910986613142494,55.94398883240331,null
71,-3.1910986613142494,55.94398883240331,100,-3.1911507557675494,55.94428427472922,null
72,-3.1911507557675494,55.94428427472922,90,-3.1911507557675494,55.94458427472922,null
73,-3.1911507557675494,55.94458427472922,100,-3.1912028502208494,55.94487971705513,null
74,-3.1912028502208494,55.94487971705513,90,-3.1912028502208494,55.94517971705513,null
75,-3.1912028502208494,55.94517971705513,100,-3.1912549446741494,55.94547515938104,skins.engage.best
76,-3.1912549446741494,55.94547515938104,80,-3.1912028502208494,55.94577060170695,null
77,-3.1912028502208494,55.94577060170695,80,-3.1911507557675494,55.946066044032854,simple.rust.audio
78,-3.1911507557675494,55.946066044032854,0,-3.190850755767549,55.946066044032854,null
79,-3.190850755767549,55.946066044032854,0,-3.190550755767549,55.946066044032854,null
80,-3.190550755767549,55.946066044032854,0,-3.190250755767549,55.946066044032854,null
81,-3.190250755767549,55.946066044032854,350,-3.189955313441645,55.94601394957955,love.behind.orchestra
82,-3.189955313441645,55.94601394957955,280,-3.189903218988345,55.945718507253645,null
83,-3.189903218988345,55.945718507253645,280,-3.189851124535045,55.94542306492774,turkey.limit.ramp
84,-3.189851124535045,55.94542306492774,330,-3.1895913169139094,55.94527306492774,null
85,-3.1895913169139094,55.94527306492774,340,-3.1893094091276737,55.94517045888474,number.exist.rate
86,-3.1893094091276737,55.94517045888474,320,-3.189079595794738,55.94497762260183,null
87,-3.189079595794738,55.94497762260183,310,-3.188886759511832,55.9447478092689,null
88,-3.188886759511832,55.9447478092689,320,-3.1886569461788965,55.94455497298599,null
89,-3.1886569461788965,55.94455497298599,310,-3.1884641098959907,55.944325159653054,trades.rare.cable
