1,-3.1878,55.9444,240,-3.1879500000000003,55.94414019237887,null
2,-3.1879500000000003,55.94414019237887,240,-3.1881000000000004,55.94388038475773,cubs.trucks.help
3,-3.1881000000000004,55.94388038475773,340,-3.1878180922137647,55.94377777871473,null
4,-3.1878180922137647,55.94377777871473,340,-3.187536184427529,55.94367517267173,shut.stands.media
5,-3.187536184427529,55.94367517267173,20,-3.1872542766412932,55.94377777871473,null
6,-3.1872542766412932,55.94377777871473,20,-3.1869723688550575,55.94388038475773,null
7,-3.1869723688550575,55.94388038475773,20,-3.186690461068822,55.943982990800734,null
8,-3.186690461068822,55.943982990800734,20,-3.186408553282586,55.944085596843735,null
9,-3.186408553282586,55.944085596843735,30,-3.1861487456614506,55.94423559684373,organs.shape.fantastic
10,-3.1861487456614506,55.94423559684373,110,-3.186251351704448,55.94451750462997,null
11,-3.186251351704448,55.94451750462997,130,-3.186444187987354,55.94474731796291,null
12,-3.186444187987354,55.94474731796291,120,-3.186594187987354,55.94500712558404,null
13,-3.186594187987354,55.94500712558404,130,-3.18678702427026,55.94523693891698,null
14,-3.18678702427026,55.94523693891698,120,-3.18693702427026,55.94549674653811,spent.spoon.bolt
15,-3.18693702427026,55.94549674653811,0,-3.1866370242702597,55.94549674653811,hidden.handle.softly
16,-3.1866370242702597,55.94549674653811,40,-3.186407210937324,55.94568958282102,posts.kicked.universally
17,-3.186407210937324,55.94568958282102,20,-3.1861253031510883,55.94579218886402,null
18,-3.1861253031510883,55.94579218886402,20,-3.1858433953648526,55.94589479490702,null
19,-3.1858433953648526,55.94589479490702,30,-3.185583587743717,55.94604479490702,null
20,-3.185583587743717,55.94604479490702,20,-3.1853016799574814,55.94614740095002,prime.rent.silk
21,-3.1853016799574814,55.94614740095002,270,-3.1853016799574814,55.945847400950015,null
22,-3.1853016799574814,55.945847400950015,270,-3.1853016799574814,55.94554740095001,null
23,-3.1853016799574814,55.94554740095001,270,-3.1853016799574814,55.94524740095001,null
24,-3.1853016799574814,55.94524740095001,280,-3.1852495855041814,55.9449519586241,null
25,-3.1852495855041814,55.9449519586241,270,-3.1852495855041814,55.9446519586241,acid.chair.butter
26,-3.1852495855041814,55.9446519586241,250,-3.185352191547179,55.94437005083786,null
27,-3.185352191547179,55.94437005083786,250,-3.1854547975901766,55.94408814305162,manliness.poem.cliff
28,-3.1854547975901766,55.94408814305162,300,-3.1853047975901765,55.94382833543049,null
29,-3.1853047975901765,55.94382833543049,300,-3.1851547975901764,55.943568527809354,null
30,-3.1851547975901764,55.943568527809354,310,-3.1849619613072706,55.94333871447642,null
31,-3.1849619613072706,55.94333871447642,300,-3.1848119613072705,55.943078906855284,courier.assume.bill
32,-3.1848119613072705,55.943078906855284,180,-3.1851119613072707,55.943078906855284,null
33,-3.1851119613072707,55.943078906855284,180,-3.185411961307271,55.943078906855284,null
34,-3.185411961307271,55.943078906855284,180,-3.185711961307271,55.943078906855284,toned.deflection.bland
35,-3.185711961307271,55.943078906855284,190,-3.186007403633175,55.94302681240198,null
36,-3.186007403633175,55.94302681240198,190,-3.1863028459590788,55.94297471794868,hers.banks.goat
37,-3.1863028459590788,55.94297471794868,190,-3.1865982882849826,55.94292262349538,null
38,-3.1865982882849826,55.94292262349538,190,-3.1868937306108864,55.942870529042075,null
39,-3.1868937306108864,55.942870529042075,190,-3.1871891729367903,55.94281843458877,null
40,-3.1871891729367903,55.94281843458877,190,-3.187484615262694,55.94276634013547,null
41,-3.187484615262694,55.94276634013547,180,-3.1877846152626943,55.94276634013547,panic.squad.danger
42,-3.1877846152626943,55.94276634013547,100,-3.1878367097159943,55.94306178246138,gums.clock.modes
43,-3.1878367097159943,55.94306178246138,180,-3.1881367097159945,55.94306178246138,null
44,-3.1881367097159945,55.94306178246138,180,-3.1884367097159947,55.94306178246138,null
45,-3.1884367097159947,55.94306178246138,180,-3.188736709715995,55.94306178246138,null
46,-3.188736709715995,55.94306178246138,190,-3.1890321520418987,55.943009688008075,null
47,-3.1890321520418987,55.943009688008075,180,-3.189332152041899,55.943009688008075,region.passes.pencil
48,-3.189332152041899,55.943009688008075,210,-3.1895919596630344,55.94285968800808,null
49,-3.1895919596630344,55.94285968800808,200,-3.18987386744927,55.94275708196508,hooked.shine.third
50,-3.18987386744927,55.94275708196508,100,-3.18992596190257,55.943052524290984,second.launch.miles
51,-3.18992596190257,55.943052524290984,140,-3.190155775235506,55.94324536057389,shows.fries.lamp
52,-3.190155775235506,55.94324536057389,110,-3.1902583812785035,55.94352726836013,null
53,-3.1902583812785035,55.94352726836013,110,-3.190360987321501,55.94380917614637,pump.wheels.hulk
54,-3.190360987321501,55.94380917614637,140,-3.190590800654437,55.94400201242927,null
